2024-06-09 12:58:46,231 - INFO - System Health Monitoring Started
2024-06-09 12:58:47,233 - INFO - CPU usage: 44.9%
2024-06-09 12:58:47,237 - WARNING - High memory usage detected: 88.5%
2024-06-09 12:58:47,238 - INFO - Disk usage: 86.2%
2024-06-09 12:58:48,266 - INFO - Process ID: 0, Name: System Idle Process, CPU: 0.0%
2024-06-09 12:58:48,307 - INFO - Process ID: 4872, Name: SgrmBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,307 - INFO - Process ID: 4908, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,307 - INFO - Process ID: 4948, Name: Docker Desktop.exe, CPU: 0.0%
2024-06-09 12:58:48,307 - INFO - Process ID: 4952, Name: explorer.exe, CPU: 0.0%
2024-06-09 12:58:48,307 - INFO - Process ID: 5032, Name: dllhost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5280, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5312, Name: dllhost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5344, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5360, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5380, Name: SecurityHealthSystray.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5448, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5528, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5596, Name: StartMenuExperienceHost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5712, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5768, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5780, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5788, Name: ctfmon.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5796, Name: OneDrive.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5824, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5832, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,308 - INFO - Process ID: 5920, Name: SearchIndexer.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 5936, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 5940, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 5952, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 5960, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 5976, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6124, Name: postgres.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6280, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6368, Name: dwm.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6424, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6532, Name: Docker Desktop.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6656, Name: vmcompute.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 6796, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,309 - INFO - Process ID: 7112, Name: AggregatorHost.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7140, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7160, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7208, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7216, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7232, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7264, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7348, Name: explorer.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7364, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7384, Name: StoreDesktopExtension.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7508, Name: Microsoft.Media.Player.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7520, Name: cmd.exe, CPU: 0.0%
2024-06-09 12:58:48,310 - INFO - Process ID: 7524, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 7592, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 7712, Name: TextInputHost.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 7928, Name: com.docker.build.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 7988, Name: ShellExperienceHost.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 7996, Name: igfxEM.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8016, Name: RuntimeBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8140, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8196, Name: msrdc.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8324, Name: FileCoAuth.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8588, Name: LockApp.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8740, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8768, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,311 - INFO - Process ID: 8832, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 8868, Name: cmd.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 8928, Name: Docker Desktop.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 8948, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 8992, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9032, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9088, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9096, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9164, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9200, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9248, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9356, Name: AdobeCollabSync.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9364, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9476, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,312 - INFO - Process ID: 9504, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 9644, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 9672, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 9716, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 9880, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 9928, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 9952, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 10064, Name: SecurityHealthService.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 10248, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 10272, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,313 - INFO - Process ID: 10288, Name: SearchApp.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10308, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10348, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10380, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10392, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10404, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10520, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10560, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10628, Name: docker.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10796, Name: NVDisplay.Container.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10820, Name: UserOOBEBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10836, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10880, Name: fontdrvhost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 10980, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,314 - INFO - Process ID: 11016, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11244, Name: WinStore.App.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11324, Name: csrss.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11372, Name: dllhost.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11412, Name: RuntimeBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11416, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11468, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11492, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11496, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11504, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,315 - INFO - Process ID: 11592, Name: com.docker.dev-envs.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 11684, Name: chrome.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 11744, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 11856, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 11932, Name: taskhostw.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12020, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12064, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12220, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12284, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12384, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12388, Name: SystemSettings.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12460, Name: dllhost.exe, CPU: 0.0%
2024-06-09 12:58:48,316 - INFO - Process ID: 12544, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12572, Name: RuntimeBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12600, Name: conhost.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12644, Name: taskhostw.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12660, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12668, Name: Docker Desktop Installer.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12724, Name: winlogon.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12756, Name: python3.12.exe, CPU: 0.0%
2024-06-09 12:58:48,317 - INFO - Process ID: 12776, Name: Code.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 12812, Name: sihost.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 13000, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 13012, Name: MoUsoCoreWorker.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 13176, Name: svchost.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 13208, Name: SearchApp.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 13292, Name: RuntimeBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,318 - INFO - Process ID: 13420, Name: RuntimeBroker.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13480, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13504, Name: Docker Desktop Installer.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13508, Name: AdobeCollabSync.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13600, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13608, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13756, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13812, Name: wslhost.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13816, Name: vmwp.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13952, Name: wsl.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - Process ID: 13980, Name: msedge.exe, CPU: 0.0%
2024-06-09 12:58:48,319 - INFO - System Health Monitoring Completed
2024-06-09 13:09:48,742 - INFO - System Health Monitoring Started
2024-06-09 13:09:49,744 - INFO - CPU usage: 30.1%
2024-06-09 13:09:49,749 - WARNING - High memory usage detected: 90.8%
2024-06-09 13:09:49,749 - INFO - Disk usage: 86.2%
2024-06-09 13:09:50,718 - INFO - Process ID: 0, Name: System Idle Process, CPU: 0.0%
2024-06-09 13:09:50,718 - INFO - Process ID: 4, Name: System, CPU: 0.0%
2024-06-09 13:09:50,718 - INFO - Process ID: 56, Name: , CPU: 0.0%
2024-06-09 13:09:50,718 - INFO - Process ID: 80, Name: svchost.exe, CPU: 0.0%
2024-06-09 13:09:50,718 - INFO - Process ID: 108, Name: Registry, CPU: 0.0%
2024-06-09 13:09:50,718 - INFO - Process ID: 128, Name: wsl.exe, CPU: 0.0%
